country,name,full_name,symbol,currency,class,market
united states,NQ OMX Energy Storage TR,NASDAQ OMX Energy Storage TR,GRNSTORX,USD,other_indices,world_indices
united states,NQ US Benchmark Oil & Gas,NASDAQ US Benchmark Oil & Gas,NQUSB0001,USD,primary_sectors,global_indices
united states,MSCI US Net USD,MSCI US Net USD,MIUS00000NUS,USD,major_indices,global_indices
united states,NQ OMX Green Economy Asia TR USD,NASDAQ OMX Green Economy Asia TR USD,GRNASIAX,USD,other_indices,world_indices
united states,NQ OMX Green Economy,NASDAQ OMX Green Economy,QGREEN,USD,other_indices,world_indices
united states,NQ OMX Energy Efficiency,NASDAQ OMX Energy Efficiency,GRNENEF,USD,other_indices,world_indices
united states,NQ OMX Green Building TR,NASDAQ OMX Green Building TR,GRNGBX,USD,other_indices,world_indices
united states,NQ OMX Global Water TR,NASDAQ OMX Global Water TR,GRNWATERLX,USD,other_indices,world_indices
united states,NQ OMX Global Water,NASDAQ OMX Global Water,GRNWATERL,USD,other_indices,world_indices
united states,NQ OMX Global Gold & Precious Metals,NASDAQ OMX Global Gold & Precious Metals,QGLD,USD,other_indices,world_indices
united states,NQ OMX Global Agriculture TR,NASDAQ OMX Global Agriculture TR,QAGX,USD,other_indices,world_indices
united states,NQ OMX Global Agriculture Notional Net TR,NASDAQ OMX Global Agriculture Notional Net TR,QAGXNNR,USD,other_indices,world_indices
united states,NQ OMX Global Agriculture,NASDAQ OMX Global Agriculture,QAGR,USD,other_indices,world_indices
united states,DJ U.S. Select Insurance,Dow Jones US Select Insurance,DJSINS,USD,primary_sectors,global_indices
united states,NQ Clean Edge Green Energy,NASDAQ Clean Edge Green Energy,CELS,USD,other_indices,world_indices
united states,NQ OMX Geothermal TR,NASDAQ OMX Geothermal TR,GRNGEOX,USD,other_indices,world_indices
united states,NQ OMX Geothermal,NASDAQ OMX Geothermal,GRNGEO,USD,other_indices,world_indices
united states,NQ OMX Fuel Cell,NASDAQ OMX Fuel Cell,GRNFUEL,USD,other_indices,world_indices
united states,NQ OMX Fuel Cell TR,NASDAQ OMX Fuel Cell TR,GRNFUELX,USD,other_indices,world_indices
united states,NQ US Technology Dividend,NASDAQ US Technology Dividend,NQ96DIVUS,USD,primary_sectors,global_indices
united states,NQ OMX Green Building,NASDAQ OMX Green Building,GRNGB,USD,other_indices,world_indices
united states,DJ US Select Telecom,Dow Jones US Select Telecommunications,DJSTEL,USD,primary_sectors,global_indices
united states,NQ OMX Developer/Operator TR,NASDAQ OMX Developer/Operator TR,GRNDOX,USD,other_indices,world_indices
united states,DJ Insurance,Dow Jones Insurance,DJUSIR,USD,other_indices,world_indices
united states,ISE Cyber Security UCITS TR,ISE Cyber Security UCITS TR,HURTR,USD,other_indices,world_indices
united states,NQ OMX Green Transportation TR,NASDAQ OMX Green Transportation TR,GRNTRNX,USD,other_indices,world_indices
united states,ISE Junior Silver Small Cap Miners/Explorers,ISE Junior Silver Small Cap Miners/Explorers,ZIR,USD,other_indices,world_indices
united states,KBW Nasdaq Financial Technology,KBW Nasdaq Financial Technology,KFTX,USD,other_indices,world_indices
united states,ISE Cyber Security UCITS Net TR,ISE Cyber Security UCITS Net TR,HURNTR,USD,other_indices,world_indices
united states,MS HI-Tech 35 Settlement Value,MS HI-Tech 35 Settlement Value,MVH,USD,other_indices,world_indices
united states,DJ Marine Transportation,Dow Jones Marine Transportation,DJUSMT,USD,other_indices,world_indices
united states,NQ OMX Green Transportation,NASDAQ OMX Green Transportation,GRNTRN,USD,other_indices,world_indices
united states,NQ OMX Green IT TR,NASDAQ OMX Green IT TR,GREENITX,USD,other_indices,world_indices
united states,DJ Life Insurance,Dow Jones Life Insurance,DJUSIL,USD,other_indices,world_indices
united states,NQ OMX Green IT,NASDAQ OMX Green IT,GREENIT,USD,other_indices,world_indices
united states,DJ Leisure Goods,Dow Jones Leisure Goods,DJUSLE,USD,other_indices,world_indices
united states,NQ OMX Green Economy TR,NASDAQ OMX Green Economy TR,QGREENX,USD,other_indices,world_indices
united states,NQ 100 Technology TR,NASDAQ 100 Technology TR,NTTR,USD,other_indices,world_indices
united states,NQ US Benchmark Mining,NASDAQ US Benchmark Mining,NQUSB1770,USD,primary_sectors,global_indices
united states,NQ OMX Green Economy ex-US USD,NASDAQ OMX Green Economy ex-US USD,GRNEXUS,USD,other_indices,world_indices
united states,NQ OMX Green Economy Europe USD,NASDAQ OMX Green Economy Europe USD,GRNEUROPE,USD,other_indices,world_indices
united states,NQ OMX Green Economy Europe TR USD,NASDAQ OMX Green Economy Europe TR USD,GRNEUROPEX,USD,other_indices,world_indices
united states,NQ OMX Green Economy Asia USD,NASDAQ OMX Green Economy Asia USD,GRNASIA,USD,other_indices,world_indices
united states,NQ OMX Developer/Operator,NASDAQ OMX Developer/Operator,GRNDO,USD,other_indices,world_indices
united states,DJ Large-Cap Technology,Dow Jones Large-Cap Technology,DJULTC,USD,other_indices,world_indices
united states,DJ Iron & Steel,Dow Jones Iron & Steel,DJUSST,USD,other_indices,world_indices
united states,DJ Investment Services,Dow Jones Investment Services,DJUSSB,USD,other_indices,world_indices
united states,DJ Internet Services,Dow Jones Internet Services,DJISVC,USD,other_indices,world_indices
united states,DJ Internet Composite,Dow Jones Internet Composite,DJINET,USD,other_indices,world_indices
united states,DJ Internet Commerce,Dow Jones Internet Commerce,DJECOM,USD,other_indices,world_indices
united states,DJ Internet,Dow Jones Internet,DJUSNS,USD,other_indices,world_indices
united states,DJ Integrated Oil & Gas,Dow Jones Integrated Oil & Gas,DJUSOL,USD,other_indices,world_indices
united states,DJ Insurance Brokers,Dow Jones Insurance Brokers,DJUSIB,USD,other_indices,world_indices
united states,NQ OMX Green Economy ex-US TR USD,NASDAQ OMX Green Economy ex-US TR USD,GRNEXUSX,USD,other_indices,world_indices
united states,DJ Global ex-U.S. Select REIT,Dow Jones Global ex-US Select REIT,DWXRT,USD,primary_sectors,global_indices
china,MSCI China Price HKD,MSCI China Price HKD,MICN00000PHK,HKD,other_indices,global_indices
china,MSCI China A NR USD,MSCI China A NR USD,MICNA0000NUS,USD,other_indices,global_indices
china,AlphaShares China All Cap,AlphaShares China All Cap,ACNAC,USD,other_indices,global_indices
china,AlphaShares China Technology,AlphaShares China Technology,ACNIT,USD,other_indices,global_indices
china,S Box China Energy TR,S-Box China Energy TR,CHIE,EUR,other_indices,global_indices
china,S Box China Industrial TR,S-Box China Industrials TR,CHII,EUR,other_indices,global_indices
china,S Box China Consumer TR,S-Box China Consumer TR,CHIQ,EUR,other_indices,global_indices
china,CSI Overseas China Internet USD,CSI Overseas China Internet USD,H11137,USD,other_indices,global_indices
china,HSCEIF 3XL,HSCEI Futures Long x3,X000,HKD,other_indices,global_indices
china,HSIF 4XS,HSI Futures Short x4,X00X,HKD,other_indices,global_indices
china,HSCEIF 4XL,HSCEI Futures Long x4,X040,HKD,other_indices,global_indices
china,HSIF 1XL,HSI Futures Long x1,X04V,HKD,other_indices,global_indices
china,HSIF 2XL,HSI Futures Long x2,X04W,HKD,other_indices,global_indices
china,HSIF 1XS,HSI Futures Short x1,X04X,HKD,other_indices,global_indices
china,HSIF 2XS,HSI Futures Short x2,X04Y,HKD,other_indices,global_indices
china,HSIF 3XS,HSI Futures Short x3,X04Z,HKD,other_indices,global_indices
china,CSI Overseas China 5y Plan USD,CSI Overseas China Five Year Plan USD,H11161,USD,other_indices,global_indices
china,China Securities 300 Consumer Disc,China Securities 300 Consumer Disc,CSI300CD,CNY,other_indices,global_indices
china,DJ China Offshore 50,DJ China Offshore 50,DJCHOS50,USD,other_indices,global_indices
china,CSI 300 Net TR USD,CSI 300 Net TR USD,CSIID301,USD,other_indices,global_indices
china,DJ Shenzhen,Dow Jones Shenzhen,DJSZ,CNY,additional_indices,global_indices
china,DJ Shanghai,Dow Jones Shanghai,DJSH,CNY,additional_indices,global_indices
china,BNY Mellon China Select ADRSM,BNY Mellon China Select ADRSM,BKTCN,USD,additional_indices,global_indices
china,HSCEIF 3XS,HSCEI Futures 3xShort,X0C0,HKD,other_indices,global_indices
china,BNY Mellon China ADR,BNY Mellon China ADR,BKCN,USD,additional_indices,global_indices
china,BNY Mellon China Classic ADR,BNY Mellon China Classic ADR,BKCCN,USD,additional_indices,global_indices
china,BNY Mellon China xià yī dài ADR,BNY Mellon China xià yī dài ADR,BKXYD,USD,additional_indices,global_indices
china,DJ China Offshore 50 Tot,DJ China Offshore 50 Tot,DJCOS50N,USD,other_indices,global_indices
china,BNY Mellon China ADR TR,BNY Mellon China ADR Total Return,BKCNT,USD,additional_indices,global_indices
china,BNY Mellon China Select ADR TRSM,BNY Mellon China Select ADR Total ReturnSM,BKTCNT,USD,additional_indices,global_indices
china,FTSE China A-H 50,FTSE China A-H 50,FTFCAH50,USD,additional_indices,global_indices
china,FTSE China A All Share,FTSE China A All Share,FTXI7,CNY,additional_indices,global_indices
china,FTSE RAFI Hong Kong/China,FTSE RAFI Hong Kong/China,FTFRHKG,USD,other_indices,global_indices
china,MSCI Golden Dragon,MSCI Golden Dragon,MIGD00000PUS,USD,other_indices,global_indices
china,MSCI Zhong Hua,MSCI Zhong Hua,MIZH00000PUS,USD,other_indices,global_indices
china,DJ BRIC China 15 Capped NTR,DJ BRIC China 15 Capped NTR,B50CNCDN,USD,other_indices,global_indices
china,BNY Mellon China Classic ADR TR,BNY Mellon China Classic ADR Total Return,BKCCNT,USD,additional_indices,global_indices
china,HSCEIF 1XL,HSCEI Futures 1xLong,X0CA,HKD,other_indices,global_indices
china,HSCEIF 2XL,HSCEI Futures 2xLong,X0CB,HKD,other_indices,global_indices
china,HSCEIF 1XS,HSCEI Futures 1xShort,X0CC,HKD,other_indices,global_indices
china,FTSE China Chemicals EUR,FTSE China Chemicals EUR,FTWICHN1350E,EUR,other_indices,global_indices
china,FTSE China Beverages GBP,FTSE China Beverages GBP,FTWICHN3530S,GBP,other_indices,global_indices
china,FTSE China Beverages JPY,FTSE China Beverages JPY,FTWICHN3530Y,JPY,other_indices,global_indices
china,FTSE China Beverages USD,FTSE China Beverages USD,FTWICHN3530U,USD,other_indices,global_indices
china,FTSE China Beverages EUR,FTSE China Beverages EUR,FTWICHN3530E,EUR,other_indices,global_indices
china,FTSE China Basic Materials GBP,FTSE China Basic Materials GBP,FTWICHN1000S,GBP,other_indices,global_indices
china,FTSE China Basic Materials JPY,FTSE China Basic Materials JPY,FTWICHN1000Y,JPY,other_indices,global_indices
china,FTSE China Basic Materials USD,FTSE China Basic Materials USD,FTWICHN1000U,USD,other_indices,global_indices
china,FTSE China Basic Materials EUR,FTSE China Basic Materials EUR,FTWICHN1000E,EUR,other_indices,global_indices
china,FTSE China Banks GBP,FTSE China Banks GBP,FTWICHN8350S,GBP,other_indices,global_indices
china,FTSE China Chemicals USD,FTSE China Chemicals USD,FTWICHN1350U,USD,other_indices,global_indices
china,FTSE China Banks JPY,FTSE China Banks JPY,FTWICHN8350Y,JPY,other_indices,global_indices
china,FTSE China Banks EUR,FTSE China Banks EUR,FTWICHN8350E,EUR,other_indices,global_indices
china,FTSE China Automobiles Parts GBP,FTSE China Automobiles Parts GBP,FTWICHN3350S,GBP,other_indices,global_indices
china,FTSE China Automobiles Parts JPY,FTSE China Automobiles Parts JPY,FTWICHN3350Y,JPY,other_indices,global_indices
china,FTSE China Automobiles Parts USD,FTSE China Automobiles Parts USD,FTWICHN3350U,USD,other_indices,global_indices
china,FTSE China Automobiles Parts EUR,FTSE China Automobiles Parts EUR,FTWICHN3350E,EUR,other_indices,global_indices
china,FTSE China A TR CHF,FTSE China A TR CHF,FTGPVP009SF,CHF,other_indices,global_indices
china,FTSE China A TR CNY,FTSE China A TR CNY,TFTGPVP009C,CNY,other_indices,global_indices
china,FTSE China A TR JPY,FTSE China A TR JPY,FTGPVP009Y,JPY,other_indices,global_indices
china,FTSE China A TR GBP,FTSE China A TR GBP,FTGPVP009S,GBP,other_indices,global_indices
china,FTSE China A TR EUR,FTSE China A TR EUR,FTGPVP009E,EUR,other_indices,global_indices
china,FTSE China Banks USD,FTSE China Banks USD,FTWICHN8350U,USD,other_indices,global_indices
china,FTSE China Chemicals JPY,FTSE China Chemicals JPY,FTWICHN1350Y,JPY,other_indices,global_indices
china,FTSE China Chemicals GBP,FTSE China Chemicals GBP,FTWICHN1350S,GBP,other_indices,global_indices
china,FTSE China Construction Materi EUR,FTSE China Construction Materi EUR,FTWICHN2350E,EUR,other_indices,global_indices
china,FTSE China Financials GBP,FTSE China Financials GBP,FTWICHN8000S,GBP,other_indices,global_indices
china,FTSE China Financials JPY,FTSE China Financials JPY,FTWICHN8000Y,JPY,other_indices,global_indices
china,FTSE China Financials USD,FTSE China Financials USD,FTWICHN8000U,USD,other_indices,global_indices
china,FTSE China Financials EUR,FTSE China Financials EUR,FTWICHN8000E,EUR,other_indices,global_indices
china,FTSE China Electronic Electric GBP,FTSE China Electronic Electric GBP,FTWICHN2730S,GBP,other_indices,global_indices
china,FTSE China Electronic Electric JPY,FTSE China Electronic Electric JPY,FTWICHN2730Y,JPY,other_indices,global_indices
china,FTSE China Electronic Electric USD,FTSE China Electronic Electric USD,FTWICHN2730U,USD,other_indices,global_indices
china,FTSE China Electronic Electric EUR,FTSE China Electronic Electric EUR,FTWICHN2730E,EUR,other_indices,global_indices
china,FTSE China Electricity GBP,FTSE China Electricity GBP,FTWICHN7530S,GBP,other_indices,global_indices
china,FTSE China Electricity JPY,FTSE China Electricity JPY,FTWICHN7530Y,JPY,other_indices,global_indices
china,FTSE China Electricity USD,FTSE China Electricity USD,FTWICHN7530U,USD,other_indices,global_indices
china,FTSE China Electricity EUR,FTSE China Electricity EUR,FTWICHN7530E,EUR,other_indices,global_indices
china,FTSE China Consumer Services GBP,FTSE China Consumer Services GBP,FTWICHN5000S,GBP,other_indices,global_indices
china,FTSE China Consumer Services JPY,FTSE China Consumer Services JPY,FTWICHN5000Y,JPY,other_indices,global_indices
china,FTSE China Consumer Services USD,FTSE China Consumer Services USD,FTWICHN5000U,USD,other_indices,global_indices
china,FTSE China Consumer Services EUR,FTSE China Consumer Services EUR,FTWICHN5000E,EUR,other_indices,global_indices
china,FTSE China Consumer Goods GBP,FTSE China Consumer Goods GBP,FTWICHN3000S,GBP,other_indices,global_indices
china,FTSE China Consumer Goods JPY,FTSE China Consumer Goods JPY,FTWICHN3000Y,JPY,other_indices,global_indices
china,FTSE China Consumer Goods USD,FTSE China Consumer Goods USD,FTWICHN3000U,USD,other_indices,global_indices
china,FTSE China Consumer Goods EUR,FTSE China Consumer Goods EUR,FTWICHN3000E,EUR,other_indices,global_indices
china,FTSE China Construction Materi GBP,FTSE China Construction Materi GBP,FTWICHN2350S,GBP,other_indices,global_indices
china,FTSE China Construction Materi JPY,FTSE China Construction Materi JPY,FTWICHN2350Y,JPY,other_indices,global_indices
china,FTSE China Construction Materi USD,FTSE China Construction Materi USD,FTWICHN2350U,USD,other_indices,global_indices
china,FTSE China A TR USD,FTSE China A TR USD,FTGPVP009U,USD,other_indices,global_indices
china,MSCI China ex Hong Kong Net USD,MSCI China ex Hong Kong Net USD,MICNH0000NUS,USD,additional_indices,global_indices
china,FTSE China A TR CAD,FTSE China A TR CAD,FTGPVP009C,CAD,other_indices,global_indices
china,FTSE China A Small Cap USD,FTSE China A Small Cap USD,FTXIN6U,USD,other_indices,global_indices
china,FTSE Value Stocks China A Share,FTSE Value Stocks China A Share,FTGPVP009,CNY,other_indices,global_indices
china,FTSE China A50 Shariah,FTSE China A50 Shariah,FTGPCSSA50,CNY,other_indices,global_indices
china,FTSE Emerging incl China Overseas non R/QFII GDP W,FTSE Emerging incl China Overseas non R/QFII GDP Weighted,FTGDPECO,USD,other_indices,global_indices
china,FTSE China Small Cap,FTSE China Small Cap,FTXI6,CNY,other_indices,global_indices
china,FTSE China A 400,FTSE China A 400,FTXIA400,CNY,other_indices,global_indices
china,FTSE China A 600,FTSE China A 600,FTXIA600,CNY,other_indices,global_indices
china,FTSE China A 200,FTSE China A 200,FTXIA200,CNY,other_indices,global_indices
